   Vol_A   Vol_B
   0.01   1.03
   0.00   0.96
   0.00   0.99
   0.00   1.01
   0.00   1.06
   0.03   0.94
   0.59   0.32
   0.92   0.01
   1.01   0.01
   1.00   0.06
   0.24   0.78
   0.11   0.94
   0.66   0.29
   0.19   0.85
   0.14   0.91
   0.25   0.74
   0.21   0.74
   0.05   0.93
   0.02   0.98
   0.00   0.98
   0.00   0.97
   0.00   1.11
   0.00   1.02
   0.00   1.12
   0.00   1.00
   0.04   1.00
   0.84   0.18
   0.78   0.30
   0.58   0.41
   0.99   0.07
   0.99   0.07
   0.91   0.12
   0.99   0.02
   0.76   0.20
   0.86   0.18
   0.20   0.71
   0.03   1.00
   0.00   1.04
   0.00   0.98
   0.00   1.07
   0.01   1.05
   0.03   1.01
   0.15   0.88
   0.08   0.96
   0.02   1.10
   0.00   1.06
   0.07   0.96
   0.06   0.97
   0.15   0.87
   0.76   0.23
   1.10   0.01
   1.01   0.00
   0.90   0.11
   0.75   0.19
   0.87   0.22
   0.17   0.81
   0.06   1.05
   0.01   0.99
   0.00   1.06
   0.00   0.98
   0.02   1.01
   0.47   0.46
   0.91   0.12
   0.75   0.15
   0.13   0.82
   0.00   1.03
   0.06   0.97
   0.08   0.89
   0.04   0.95
   0.08   0.83
   0.74   0.21
   1.02   0.01
   0.34   0.57
   0.24   0.77
   0.06   0.91
   0.04   0.96
   0.08   0.89
   0.02   1.06
   0.00   1.04
   0.00   1.02
   0.00   1.04
   0.37   0.66
   0.79   0.17
   0.72   0.25
   0.02   1.02
   0.11   0.82
   0.83   0.16
   0.93   0.04
   0.80   0.17
   0.21   0.77
   0.70   0.22
   0.99   0.05
   0.50   0.46
   0.11   0.91
   0.07   0.99
   0.34   0.55
   0.29   0.71
   0.02   1.06
   0.00   0.97
   0.00   0.98
   0.00   1.05
   0.02   1.03
   0.06   0.86
   0.02   0.97
   0.00   1.00
   0.11   0.88
   0.74   0.27
   0.87   0.15
   1.01   0.02
   0.90   0.09
   0.97   0.05
   1.03   0.02
   1.04   0.02
   0.72   0.24
   0.86   0.10
   0.99   0.01
   0.76   0.17
   0.19   0.81
   0.13   0.87
   0.04   0.98
   0.01   1.04
   0.00   1.05
   0.00   1.05
   0.00   0.98
   0.01   1.02
   0.09   0.84
   0.06   0.93
   0.08   1.03
   0.49   0.51
   1.14   0.02
   0.99   0.01
   0.99   0.01
   1.02   0.00
   0.91   0.04
   0.96   0.04
   1.04   0.01
   0.95   0.00
   0.86   0.05
   0.79   0.16
   0.62   0.40
   0.06   0.97
   0.00   1.02
   0.00   1.02
   0.00   1.07
   0.17   0.89
   0.12   0.93
   0.06   0.95
   0.01   1.04
   0.32   0.75
   0.87   0.12
   0.82   0.12
   0.81   0.13
   0.99   0.00
   0.95   0.02
   0.99   0.01
   1.00   0.00
   1.10   0.00
   1.14   0.00
   1.02   0.01
   0.57   0.36
   0.06   0.98
   0.10   0.92
   0.07   0.91
   0.06   0.93
   0.36   0.65
   0.30   0.76
   0.08   0.93
   0.19   0.89
   0.84   0.15
   0.96   0.01
   0.97   0.06
   0.94   0.06
   0.93   0.09
   0.96   0.02
   1.00   0.00
   1.04   0.00
   1.05   0.00
   0.96   0.00
   0.98   0.01
   0.18   0.81
   0.11   0.90
   0.81   0.22
   0.93   0.09
   0.87   0.11
   1.00   0.06
   0.90   0.12
   0.18   0.78
   0.12   0.83
   0.77   0.27
   0.86   0.18
   0.85   0.18
   0.89   0.14
   0.08   0.88
   0.30   0.68
   0.83   0.10
   1.00   0.02
   1.04   0.00
   0.96   0.00
   1.07   0.02
   0.54   0.45
   0.25   0.65
   0.97   0.11
   0.79   0.16
   0.88   0.09
   0.98   0.05
   0.91   0.07
   0.23   0.77
   0.27   0.72
   0.82   0.15
   0.77   0.23
   0.13   0.94
   0.01   0.99
   0.06   0.97
   0.07   0.93
   0.09   0.84
   0.40   0.63
   1.07   0.03
   0.98   0.00
   1.06   0.00
   0.65   0.27
   0.13   0.81
   0.16   0.80
   0.11   0.95
   0.10   0.92
   0.13   0.89
   0.18   0.74
   0.16   0.79
   0.65   0.34
   0.86   0.08
   0.88   0.10
   0.75   0.28
   0.45   0.59
   1.00   0.09
   0.60   0.33
   0.21   0.81
   0.19   0.83
   0.91   0.06
   1.02   0.00
   1.07   0.00
   0.77   0.18
   0.17   0.84
   0.04   1.04
   0.04   0.95
   0.03   0.99
   0.03   0.99
   0.03   0.95
   0.09   0.93
   0.57   0.43
   0.78   0.30
   0.87   0.20
   0.99   0.07
   1.02   0.03
   0.87   0.13
   0.97   0.05
   0.97   0.05
   1.04   0.04
   0.95   0.01
   1.05   0.00
   1.07   0.00
   0.86   0.13
   0.17   0.81
   0.39   0.56
   0.82   0.14
   0.47   0.52
   0.17   0.81
   0.04   0.98
   0.01   1.01
   0.04   0.95
   0.03   0.96
   0.11   0.83
   0.53   0.42
   0.81   0.21
   0.18   0.73
   0.77   0.12
   0.96   0.00
   1.04   0.00
   0.97   0.00
   1.00   0.00
   0.99   0.01
   0.91   0.06
   0.81   0.14
   0.99   0.05
   0.92   0.03
   0.42   0.49
   0.13   0.86
   0.05   0.98
   0.00   0.95
   0.02   0.99
   0.02   1.01
   0.01   1.02
   0.03   1.01
   0.06   0.91
   0.03   1.03
   0.90   0.10
   1.04   0.00
   0.97   0.00
   0.93   0.00
   1.05   0.00
   1.00   0.01
   0.92   0.05
   1.09   0.00
   0.95   0.04
   0.48   0.60
   0.08   0.94
   0.00   1.05
   0.00   1.17
   0.01   1.00
   0.18   0.79
   0.20   0.76
   0.05   1.01
   0.00   1.00
   0.00   1.06
   0.07   0.95
   0.79   0.22
   0.97   0.05
   1.01   0.00
   0.95   0.00
   1.07   0.00
   1.01   0.00
   0.99   0.01
   0.95   0.00
   1.01   0.00
   0.71   0.27
   0.07   1.00
   0.00   1.05
   0.00   0.99
   0.00   0.95
   0.22   0.74
   0.10   0.93
   0.00   0.94
   0.00   1.14
   0.00   1.07
   0.06   0.91
   0.45   0.47
   0.52   0.41
   0.90   0.05
   1.01   0.00
   1.07   0.00
   1.09   0.01
   0.96   0.02
   1.00   0.03
   0.95   0.03
   0.85   0.15
   0.04   0.87
   0.00   0.94
   0.00   1.05
   0.00   0.98
   0.00   0.99
   0.01   1.03
   0.00   1.11
   0.00   1.00
   0.00   0.97
   0.01   0.99
   0.11   0.82
   0.19   0.77
   0.86   0.09
   1.04   0.00
   0.96   0.00
   0.94   0.08
   0.88   0.11
   0.75   0.23
   0.88   0.19
   0.49   0.50
   0.10   0.93
   0.00   1.00
   0.00   1.05
   0.00   0.98
   0.02   0.97
   0.09   0.96
   0.07   0.89
   0.00   0.99
   0.00   1.02
   0.01   0.96
   0.04   0.89
   0.45   0.53
   0.89   0.05
   0.88   0.11
   0.75   0.25
   0.64   0.31
   0.43   0.52
   0.25   0.63
   0.70   0.26
   0.16   0.84
   0.01   0.94
   0.00   1.05
   0.00   0.90
   0.03   0.98
   0.31   0.59
   0.87   0.15
   0.75   0.18
   0.02   0.98
   0.00   1.10
   0.02   1.02
   0.07   0.95
   0.69   0.21
   0.80   0.10
   0.31   0.63
   0.07   0.95
   0.04   0.96
   0.01   1.05
   0.06   0.97
   0.04   1.02
   0.00   0.95
   0.00   1.05
   0.00   1.00
   0.17   0.83
   0.57   0.32
   0.88   0.09
   1.02   0.00
   1.02   0.04
   0.20   0.82
   0.05   1.02
   0.19   0.80
   0.24   0.69
   0.90   0.13
   0.88   0.10
   0.25   0.70
   0.02   1.09
   0.00   0.94
   0.00   0.96
   0.00   0.94
   0.00   1.01
   0.00   1.11
   0.00   0.97
   0.00   1.00
   0.22   0.86
   0.78   0.25
   0.71   0.20
   0.89   0.11
   0.91   0.04
   0.80   0.21
   0.63   0.35
   0.97   0.04
   0.94   0.01
   1.03   0.01
   0.79   0.23
   0.62   0.34
   0.14   0.90
   0.01   0.92
   0.01   1.01
   0.01   0.91
   0.03   0.91
   0.00   1.02
   0.01   1.03
   0.01   1.07
   0.01   1.04
   0.03   1.08
   0.14   0.93
   0.27   0.76
   0.18   0.74
   0.70   0.27
   0.97   0.03
   1.02   0.00
   1.06   0.01
   0.96   0.06
   0.81   0.19
   0.71   0.26
   0.20   0.81
   0.01   1.05
   0.05   0.91
   0.28   0.66
   0.79   0.16
   0.72   0.20
   0.33   0.66
   0.03   0.89
   0.01   1.13
   0.08   0.89
   0.15   0.79
   0.15   0.81
   0.01   0.97
   0.27   0.62
   0.85   0.04
   1.01   0.00
   0.88   0.10
   0.19   0.82
   0.07   0.89
   0.03   0.97
   0.01   1.03
   0.00   1.00
   0.07   0.87
   0.19   0.76
   0.73   0.20
   0.83   0.18
   0.31   0.64
   0.03   0.94
   0.32   0.69
   0.91   0.09
   1.02   0.02
   0.81   0.22
   0.09   0.94
   0.16   0.91
   1.06   0.03
   1.01   0.00
   0.76   0.10
   0.10   0.94
   0.12   0.83
   0.02   0.95
   0.00   1.06
   0.00   1.02
   0.00   0.97
   0.15   0.82
   0.19   0.81
   0.08   0.92
   0.01   0.99
   0.00   0.95
   0.24   0.72
   0.84   0.16
   0.93   0.05
   0.97   0.01
   0.58   0.39
   0.34   0.71
   0.95   0.12
   0.92   0.02
   1.03   0.01
   0.92   0.15
   0.79   0.17
   0.30   0.65
   0.02   0.98
   0.01   0.97
   0.02   1.01
   0.02   1.01
   0.02   1.09
   0.00   1.01
   0.00   1.01
   0.00   1.15
   0.09   0.88
   0.26   0.67
   0.23   0.70
   0.63   0.32
   0.66   0.37
   0.33   0.61
   0.87   0.15
   0.86   0.12
   1.02   0.00
   0.86   0.10
   0.84   0.14
   0.74   0.24
   0.48   0.47
   0.67   0.28
   0.59   0.45
   0.02   0.93
   0.00   0.99
   0.00   0.96
   0.00   1.02
   0.01   1.04
   0.16   0.83
   0.08   0.89
   0.01   1.03
   0.18   0.85
   0.55   0.47
   0.31   0.72
   0.06   0.94
   0.92   0.09
   0.95   0.00
   1.05   0.00
   1.03   0.00
   0.95   0.01
   0.95   0.02
   1.01   0.01
   0.64   0.26
   0.05   0.96
   0.04   0.96
   0.07   0.89
   0.02   0.93
   0.04   0.99
   0.19   0.80
   0.09   0.96
   0.06   1.00
   0.57   0.44
   0.85   0.20
   0.32   0.62
   0.20   0.87
   0.87   0.13
   1.02   0.02
   1.08   0.00
   1.08   0.00
   1.08   0.00
   1.00   0.00
   1.06   0.01
   0.29   0.63
   0.11   0.89
   0.72   0.22
   0.89   0.11
   0.76   0.20
   0.91   0.13
   0.87   0.14
   0.19   0.80
   0.15   0.80
   0.87   0.12
   0.91   0.13
   0.14   0.87
   0.14   0.80
   0.15   0.82
   0.86   0.13
   0.98   0.02
   0.90   0.01
   1.05   0.00
   1.00   0.00
   0.95   0.01
   0.87   0.12
   0.94   0.06
   0.93   0.04
   0.84   0.11
   0.94   0.10
   1.07   0.01
   1.00   0.00
   0.95   0.08
   0.98   0.05
   1.02   0.01
   1.11   0.02
   0.46   0.53
   0.12   0.89
   0.21   0.80
   0.72   0.28
   0.70   0.33
   0.74   0.30
   1.05   0.00
   1.08   0.00
   0.92   0.00
   0.88   0.03
   0.85   0.09
   0.46   0.54
   0.16   0.83
   0.37   0.62
   0.88   0.09
   0.96   0.05
   0.86   0.15
   0.84   0.08
   0.88   0.09
   0.99   0.00
   1.00   0.01
   0.66   0.30
   1.03   0.03
   1.00   0.04
   0.55   0.42
   0.52   0.46
   0.98   0.05
   1.08   0.05
   1.02   0.00
   1.08   0.00
   0.98   0.03
   0.42   0.55
   0.11   0.96
   0.22   0.72
   0.74   0.24
   0.76   0.17
   0.84   0.12
   0.74   0.23
   0.67   0.26
   0.97   0.01
   1.06   0.00
   0.96   0.01
   0.92   0.13
   0.98   0.01
   0.97   0.03
   0.98   0.02
   0.91   0.07
   0.78   0.17
   0.96   0.00
   0.98   0.02
   0.97   0.03
   1.02   0.02
   0.72   0.25
   0.17   0.82
   0.06   0.93
   0.08   0.95
   0.09   0.92
   0.04   0.92
   0.06   0.97
   0.64   0.37
   0.96   0.09
   0.82   0.23
   0.29   0.76
   1.01   0.05
   1.05   0.00
   0.97   0.01
   0.90   0.05
   0.98   0.07
   1.07   0.00
   1.04   0.00
   0.95   0.00
   0.97   0.02
   0.60   0.32
   0.08   0.88
   0.02   1.16
   0.11   0.94
   0.05   0.96
   0.00   0.98
   0.00   1.06
   0.03   0.98
   0.12   0.87
   0.10   0.86
   0.04   0.90
   0.92   0.05
   1.00   0.00
   0.99   0.00
   0.94   0.00
   1.03   0.00
   1.01   0.00
   1.02   0.00
   0.98   0.00
   0.87   0.06
   0.19   0.82
   0.01   0.98
   0.07   0.91
   0.09   0.86
   0.04   0.99
   0.00   0.98
   0.00   0.99
   0.00   0.98
   0.00   1.04
   0.00   1.02
   0.05   0.99
   0.88   0.05
   0.99   0.00
   1.08   0.00
   1.07   0.00
   1.07   0.00
   0.93   0.00
   0.99   0.00
   1.06   0.00
   1.01   0.01
   0.39   0.64
   0.26   0.68
   0.07   0.99
   0.02   0.96
   0.00   0.97
   0.00   1.04
   0.00   1.05
   0.00   0.96
   0.00   1.06
   0.00   1.01
   0.13   0.83
   0.97   0.03
   1.00   0.02
   1.02   0.00
   0.99   0.00
   1.02   0.00
   0.98   0.00
   1.00   0.00
   1.01   0.00
   0.92   0.00
   0.90   0.08
   0.70   0.24
   0.10   0.89
   0.01   1.03
   0.00   1.05
   0.00   1.05
   0.00   1.10
   0.00   1.03
   0.00   1.04
   0.02   1.01
   0.69   0.29
   0.98   0.04
   0.90   0.05
   0.97   0.00
   1.03   0.01
   0.98   0.01
   1.02   0.00
   1.05   0.01
   0.99   0.01
   1.07   0.02
   1.00   0.08
   0.72   0.19
   0.11   0.92
   0.00   1.03
   0.00   1.07
   0.01   1.00
   0.09   0.87
   0.04   0.90
   0.00   1.03
   0.05   0.94
   0.68   0.33
   0.78   0.14
   0.95   0.02
   0.93   0.01
   0.31   0.54
   0.32   0.66
   0.58   0.40
   0.63   0.36
   0.75   0.23
   0.92   0.10
   0.32   0.67
   0.07   0.96
   0.01   1.02
   0.01   0.95
   0.11   0.89
   0.16   0.81
   0.71   0.22
   0.79   0.21
   0.04   0.99
   0.05   1.05
   0.15   0.78
   0.26   0.70
   1.05   0.06
   0.84   0.04
   0.21   0.77
   0.02   0.99
   0.01   1.06
   0.03   0.99
   0.03   1.05
   0.04   0.88
   0.01   0.95
   0.00   1.05
   0.00   1.07
   0.09   0.94
   0.82   0.16
   0.91   0.07
   0.99   0.00
   0.75   0.17
   0.04   0.94
   0.01   1.09
   0.16   0.81
   0.34   0.65
   1.01   0.04
   1.02   0.02
   0.68   0.25
   0.58   0.36
   0.08   0.91
   0.01   1.04
   0.00   0.94
   0.00   0.95
   0.00   1.02
   0.00   0.99
   0.00   1.11
   0.11   0.91
   0.84   0.13
   1.05   0.02
   0.99   0.02
   0.34   0.61
   0.06   0.90
   0.23   0.76
   0.82   0.08
   1.03   0.01
   1.01   0.00
   0.91   0.01
   0.90   0.06
   0.58   0.36
   0.62   0.37
   0.20   0.71
   0.11   0.88
   0.08   0.93
   0.03   0.97
   0.00   0.98
   0.00   1.04
   0.13   0.84
   0.37   0.70
   0.91   0.18
   0.79   0.26
   0.12   0.84
   0.04   1.05
   0.77   0.15
   1.03   0.00
   1.02   0.00
   0.98   0.12
   0.93   0.07
   1.00   0.07
   0.74   0.26
   0.60   0.40
   0.78   0.17
   0.77   0.17
   0.78   0.21
   0.47   0.54
   0.04   0.91
   0.00   0.99
   0.44   0.56
   0.64   0.41
   0.78   0.25
   0.58   0.35
   0.05   1.04
   0.10   0.97
   0.93   0.04
   1.13   0.00
   0.81   0.13
   0.10   0.89
   0.11   0.99
   0.11   0.82
   0.04   1.06
   0.08   0.99
   0.78   0.26
   1.00   0.09
   0.87   0.08
   0.54   0.40
   0.04   0.96
   0.14   0.86
   0.89   0.14
   0.92   0.01
   1.00   0.00
   0.89   0.10
   0.26   0.71
   0.12   0.87
   0.90   0.09
   1.04   0.00
   0.80   0.19
   0.05   0.95
   0.00   1.05
   0.00   1.04
   0.00   1.01
   0.00   0.98
   0.06   1.00
   0.81   0.11
   0.88   0.12
   0.18   0.77
   0.00   1.03
   0.07   0.89
   0.85   0.18
   0.88   0.02
   0.99   0.00
   1.08   0.02
   0.39   0.56
   0.16   0.90
   0.84   0.06
   0.98   0.02
   0.96   0.06
   0.21   0.78
   0.04   0.97
   0.02   0.92
   0.00   1.02
   0.02   0.99
   0.03   0.98
   0.04   0.95
   0.11   0.92
   0.02   1.02
   0.00   0.99
   0.04   0.97
   0.68   0.33
   1.04   0.03
   0.87   0.09
   0.79   0.12
   0.18   0.78
   0.13   0.86
   0.84   0.16
   0.82   0.17
   0.97   0.05
   0.21   0.82
   0.15   0.83
   0.12   0.83
   0.09   0.90
   0.44   0.62
   0.31   0.62
   0.05   0.92
   0.01   1.11
   0.01   1.05
   0.00   1.04
   0.02   0.96
   0.80   0.14
   0.86   0.15
   0.24   0.69
   0.04   0.97
   0.01   0.92
   0.02   1.07
   0.13   0.86
   0.88   0.18
   1.02   0.00
   0.98   0.02
   0.92   0.13
   0.49   0.54
   0.62   0.37
   0.97   0.02
   1.05   0.06
   0.46   0.49
   0.13   0.87
   0.04   1.02
   0.05   0.90
   0.20   0.75
   0.82   0.07
   0.86   0.16
   0.22   0.75
   0.11   0.88
   0.20   0.77
   0.02   0.93
   0.08   0.94
   0.92   0.09
   1.03   0.00
   1.03   0.00
   1.00   0.00
   1.06   0.00
   0.98   0.00
   1.07   0.01
   0.82   0.09
   1.02   0.05
   0.93   0.07
   0.87   0.09
   0.79   0.16
   0.88   0.07
   0.99   0.00
   0.95   0.11
   0.94   0.12
   0.85   0.08
   0.90   0.06
   0.11   0.97
   0.05   0.96
   0.96   0.02
   1.06   0.00
   0.94   0.00
   1.06   0.00
   1.00   0.00
   0.96   0.00
   1.01   0.00
   0.94   0.00
   0.93   0.00
   0.97   0.00
   0.95   0.00
   1.02   0.00
   1.04   0.00
   1.07   0.00
   1.01   0.04
   0.51   0.42
   0.21   0.78
   0.84   0.13
   0.75   0.20
   0.68   0.36
   0.96   0.03
   0.96   0.00
   0.98   0.02
   0.92   0.13
   0.79   0.19
   0.97   0.01
   0.90   0.00
   1.01   0.00
   0.95   0.00
   0.92   0.01
   0.94   0.06
   0.96   0.03
   0.95   0.00
   1.14   0.00
   1.05   0.05
   0.23   0.73
   0.15   0.91
   0.93   0.05
   0.94   0.00
   0.94   0.03
   0.91   0.03
   1.10   0.01
   0.91   0.03
   0.56   0.46
   0.38   0.54
   0.83   0.19
   0.95   0.04
   0.94   0.06
   1.04   0.00
   0.88   0.06
   0.96   0.09
   0.75   0.26
   0.84   0.20
   1.01   0.01
   0.92   0.03
   0.11   0.83
   0.08   0.89
   0.95   0.10
   0.88   0.06
   0.92   0.12
   0.67   0.26
   0.88   0.12
   1.01   0.00
   0.82   0.10
   0.18   0.82
   0.17   0.88
   0.74   0.16
   0.95   0.08
   0.92   0.00
   1.00   0.00
   0.88   0.06
   0.21   0.84
   0.10   0.89
   0.78   0.18
   0.71   0.15
   0.10   0.93
   0.10   1.00
   0.67   0.34
   0.72   0.25
   0.53   0.52
   0.14   0.89
   0.82   0.20
   1.13   0.00
   0.99   0.07
   0.23   0.77
   0.24   0.87
   0.96   0.09
   1.07   0.00
   1.00   0.00
   1.05   0.01
   0.67   0.28
   0.03   0.95
   0.12   0.87
   0.94   0.12
   0.80   0.17
   0.02   0.88
   0.00   1.02
   0.05   0.85
   0.05   0.98
   0.02   1.00
   0.08   0.93
   0.83   0.10
   0.90   0.00
   1.07   0.00
   0.95   0.05
   1.03   0.04
   0.99   0.00
   1.01   0.00
   0.91   0.00
   0.96   0.04
   0.43   0.62
   0.09   0.93
   0.56   0.44
   0.98   0.08
   0.57   0.41
   0.04   0.99
   0.04   0.93
   0.01   1.00
   0.00   1.00
   0.00   1.03
   0.08   0.91
   0.92   0.03
   1.05   0.00
   1.05   0.00
   1.12   0.00
   0.99   0.00
   0.97   0.00
   0.93   0.00
   1.03   0.00
   1.05   0.01
   0.82   0.07
   0.86   0.13
   0.80   0.16
   0.60   0.34
   0.08   0.90
   0.12   0.76
   0.17   0.84
   0.10   0.92
   0.06   0.94
   0.05   0.89
   0.37   0.63
   1.01   0.00
   1.10   0.00
   1.05   0.00
   1.01   0.00
   0.99   0.00
   1.06   0.00
   1.05   0.01
   0.93   0.04
   1.00   0.09
   0.93   0.07
   1.07   0.03
   0.76   0.25
   0.12   0.86
   0.11   0.89
   0.21   0.73
   0.26   0.72
   0.08   0.93
   0.12   0.86
   0.21   0.71
   0.89   0.08
   1.07   0.00
   0.96   0.00
   1.00   0.00
   0.95   0.04
   0.96   0.06
   0.92   0.06
   0.92   0.07
   0.82   0.22
   0.59   0.37
   0.75   0.18
   0.87   0.08
   0.30   0.61
   0.14   0.87
   0.11   0.88
   0.44   0.58
   0.48   0.50
   0.09   0.92
   0.08   0.89
   0.25   0.68
   0.99   0.06
   1.04   0.00
   1.05   0.00
   1.05   0.02
   0.29   0.71
   0.11   0.96
   0.20   0.82
   0.36   0.72
   0.43   0.55
   0.13   0.83
   0.23   0.85
   0.23   0.72
   0.30   0.69
   0.13   0.80
   0.42   0.58
   0.57   0.52
   0.73   0.25
   0.11   0.90
   0.00   1.08
   0.15   0.75
   1.02   0.02
   1.00   0.01
   0.96   0.00
   0.94   0.03
   0.33   0.62
   0.07   0.92
   0.01   1.00
   0.00   1.02
   0.00   1.07
   0.01   1.05
   0.00   1.03
   0.00   1.06
   0.10   0.92
   0.20   0.69
   0.97   0.08
   0.96   0.10
   0.88   0.07
   0.21   0.76
   0.01   1.06
   0.28   0.63
   1.02   0.02
   0.95   0.01
   1.05   0.00
   1.00   0.00
   0.96   0.06
   0.79   0.12
   0.32   0.54
   0.00   0.95
   0.00   1.02
   0.00   1.01
   0.00   1.00
   0.00   1.06
   0.12   0.92
   0.57   0.38
   0.95   0.01
   0.90   0.05
   0.89   0.12
   0.07   0.86
   0.01   0.96
   0.63   0.35
   0.93   0.00
   1.02   0.00
   1.09   0.00
   0.92   0.00
   0.96   0.00
   1.03   0.00
   0.73   0.17
   0.12   0.88
   0.11   0.87
   0.12   0.84
   0.05   0.88
   0.00   0.93
   0.10   0.93
   0.85   0.11
   0.97   0.06
   1.07   0.04
   0.82   0.14
   0.17   0.82
   0.02   1.02
   0.88   0.09
   1.05   0.01
   0.88   0.14
   0.82   0.17
   0.90   0.05
   0.93   0.04
   0.89   0.06
   0.96   0.05
   0.83   0.11
   0.86   0.09
   0.79   0.18
   0.44   0.54
   0.01   1.02
   0.09   0.89
   0.87   0.15
   1.13   0.01
   1.01   0.02
   0.73   0.12
   0.06   0.83
   0.15   0.79
   0.96   0.05
   0.87   0.06
   0.25   0.79
   0.06   0.92
   0.17   0.76
   0.17   0.92
   0.19   0.80
   0.33   0.62
   0.58   0.46
   0.82   0.15
   1.06   0.04
   0.78   0.26
   0.03   1.03
   0.10   0.87
   0.82   0.14
   1.06   0.00
   1.10   0.00
   0.88   0.07
   0.36   0.62
   0.18   0.82
   0.89   0.11
   0.89   0.16
   0.20   0.68
   0.00   0.99
   0.01   0.91
   0.01   1.08
   0.01   0.98
   0.02   1.00
   0.09   0.88
   0.54   0.35
   0.99   0.03
   0.81   0.18
   0.02   0.92
   0.12   0.90
   1.00   0.08
   1.02   0.00
   1.12   0.00
   0.98   0.01
   0.88   0.11
   0.86   0.17
   1.04   0.03
   0.92   0.14
   0.74   0.29
   0.04   1.00
   0.00   0.87
   0.00   1.08
   0.00   1.00
   0.01   0.97
   0.03   0.96
   0.10   0.89
   0.52   0.44
   0.79   0.22
   0.02   0.94
   0.19   0.80
   0.88   0.08
   0.99   0.00
   0.98   0.04
   0.91   0.05
   0.76   0.24
   0.73   0.23
   0.84   0.15
   0.86   0.11
   0.86   0.18
   0.12   0.91
   0.06   1.00
   0.00   1.01
   0.03   1.02
   0.30   0.67
   0.64   0.32
   0.18   0.80
   0.30   0.70
   0.37   0.63
   0.02   0.93
   0.04   0.88
   0.96   0.10
   0.93   0.12
   0.18   0.81
   0.29   0.68
   0.20   0.77
   0.05   0.93
   0.25   0.74
   0.84   0.17
   0.98   0.01
   0.97   0.10
   0.72   0.31
   0.11   0.82
   0.51   0.43
   1.01   0.03
   0.99   0.07
   0.76   0.12
   0.62   0.35
   0.25   0.76
   0.15   0.85
   0.21   0.78
   0.77   0.11
   0.86   0.12
   0.09   0.87
   0.04   1.02
   0.01   1.02
   0.00   1.01
   0.13   0.88
   1.00   0.04
   0.99   0.00
   1.00   0.00
   0.99   0.01
   0.99   0.04
   1.13   0.02
   1.00   0.00
   1.00   0.00
   1.03   0.00
   1.00   0.01
   0.98   0.05
   0.80   0.15
   0.93   0.10
   0.99   0.00
   0.89   0.04
   0.55   0.33
   0.17   0.74
   0.32   0.68
   0.10   0.94
   0.10   0.92
   1.07   0.02
   0.98   0.00
   0.99   0.00
   0.98   0.02
   1.03   0.02
   1.03   0.00
   0.96   0.00
   1.00   0.00
   0.98   0.00
   1.03   0.00
   1.01   0.00
   1.00   0.01
   0.97   0.03
   0.92   0.00
   0.78   0.22
   0.10   0.98
   0.17   0.90
   0.71   0.19
   0.65   0.30
   0.59   0.29
   0.80   0.06
   1.01   0.00
   0.94   0.05
   0.24   0.80
   0.18   0.83
   0.92   0.05
   0.99   0.04
   0.94   0.02
   1.03   0.00
   1.04   0.01
   0.91   0.04
   0.89   0.04
   0.93   0.00
   0.98   0.00
   0.74   0.26
   0.11   0.91
   0.10   0.95
   0.67   0.34
   0.75   0.16
   0.80   0.17
   0.39   0.63
   0.92   0.07
   0.92   0.09
   0.20   0.85
   0.05   0.95
   0.48   0.60
   0.37   0.62
   0.20   0.76
   0.86   0.10
   1.02   0.03
   0.83   0.11
   0.34   0.67
   0.35   0.59
   0.91   0.02
   0.94   0.02
   0.41   0.60
   0.06   0.92
   0.09   0.91
   0.16   0.80
   0.10   0.85
   0.05   0.97
   0.17   0.84
   0.96   0.04
   0.82   0.13
   0.06   1.01
   0.03   0.98
   0.15   0.90
   0.24   0.72
   0.83   0.20
   0.78   0.16
   0.77   0.17
   0.17   0.75
   0.07   1.03
   0.87   0.15
   0.90   0.08
   0.29   0.66
   0.05   0.93
   0.04   0.98
   0.04   1.01
   0.03   0.96
   0.03   1.02
   0.16   0.87
   1.02   0.07
   0.95   0.02
   0.36   0.64
   0.25   0.68
   0.80   0.17
   0.92   0.08
   0.86   0.07
   0.91   0.08
   0.90   0.12
   0.12   0.86
   0.10   0.94
   0.84   0.15
   0.95   0.07
   0.24   0.78
   0.06   0.93
   0.03   0.91
   0.00   0.94
   0.00   1.01
   0.38   0.60
   0.96   0.05
   0.95   0.00
   1.03   0.00
   1.01   0.03
   0.96   0.07
   1.02   0.00
   0.89   0.03
   0.86   0.08
   0.98   0.03
   1.00   0.05
   0.50   0.41
   0.67   0.34
   1.00   0.01
   0.97   0.03
   0.56   0.32
   0.65   0.36
   0.42   0.59
   0.10   0.84
   0.06   0.94
   0.70   0.16
   1.08   0.01
   0.98   0.00
   1.03   0.00
   1.04   0.00
   1.03   0.00
   1.05   0.00
   0.89   0.09
   0.85   0.19
   0.82   0.18
   0.89   0.08
   0.87   0.08
   0.99   0.07
   0.98   0.02
   0.90   0.09
   0.99   0.02
   0.90   0.05
   0.94   0.10
   0.93   0.13
   0.83   0.13
   0.95   0.04
   0.98   0.00
   0.98   0.00
   0.97   0.00
   0.95   0.00
   1.01   0.00
   1.05   0.00
   1.08   0.02
   0.54   0.35
   0.30   0.73
   0.29   0.75
   0.80   0.17
   1.01   0.03
   0.98   0.08
   0.86   0.13
   1.05   0.03
   0.94   0.05
   0.85   0.13
   0.85   0.12
   1.02   0.05
   0.93   0.00
   1.04   0.00
