   Vol_A   Vol_B
   1.06   0.00
   0.99   0.06
   1.00   0.06
   0.96   0.02
   0.46   0.50
   0.06   0.96
   0.01   1.01
   0.02   0.90
   0.03   0.88
   0.03   0.89
   0.05   0.95
   0.05   0.98
   0.12   0.91
   0.16   0.82
   0.16   0.77
   0.00   0.96
   0.24   0.65
   1.01   0.03
   1.01   0.00
   1.10   0.00
   1.03   0.00
   0.89   0.07
   0.93   0.08
   0.97   0.01
   0.58   0.41
   0.16   0.84
   0.51   0.42
   0.54   0.43
   0.63   0.37
   0.28   0.77
   0.06   0.99
   0.01   1.10
   0.02   1.05
   0.65   0.33
   0.53   0.39
   0.09   0.88
   0.22   0.68
   0.98   0.02
   1.02   0.00
   1.02   0.00
   1.01   0.04
   0.99   0.01
   0.95   0.00
   1.06   0.00
   0.65   0.30
   0.43   0.54
   1.02   0.02
   1.03   0.03
   0.73   0.27
   0.88   0.12
   0.86   0.10
   0.12   0.84
   0.01   0.97
   0.80   0.13
   0.85   0.17
   0.08   0.93
   0.07   0.93
   1.09   0.04
   1.01   0.00
   0.96   0.02
   0.67   0.29
   0.73   0.33
   1.01   0.05
   1.01   0.00
   0.99   0.00
   0.99   0.02
   0.89   0.09
   0.22   0.72
   0.14   0.86
   0.78   0.17
   1.01   0.08
   0.14   0.83
   0.00   1.04
   0.12   0.96
   0.23   0.70
   0.00   1.02
   0.04   0.94
   0.95   0.06
   1.11   0.00
   1.03   0.01
   0.85   0.23
   0.05   0.88
   0.26   0.80
   0.78   0.14
   1.04   0.00
   1.02   0.01
   0.89   0.15
   0.15   0.95
   0.01   0.90
   0.15   0.87
   0.30   0.70
   0.05   0.94
   0.02   1.01
   0.03   1.00
   0.00   0.90
   0.00   1.03
   0.01   1.00
   0.53   0.37
   1.02   0.01
   0.97   0.05
   0.50   0.52
   0.01   0.99
   0.08   0.95
   0.66   0.29
   0.89   0.00
   1.01   0.01
   0.89   0.04
   0.34   0.56
   0.10   0.88
   0.14   0.85
   0.02   0.87
   0.04   0.93
   0.59   0.30
   0.69   0.25
   0.01   1.02
   0.00   1.10
   0.00   0.96
   0.18   0.85
   0.87   0.10
   0.60   0.29
   0.03   1.01
   0.00   1.01
   0.04   0.96
   0.82   0.12
   1.00   0.00
   1.01   0.00
   0.99   0.00
   0.90   0.06
   0.67   0.25
   0.91   0.12
   0.01   1.01
   0.07   0.90
   0.89   0.18
   0.73   0.30
   0.15   0.79
   0.15   0.77
   0.01   0.93
   0.20   0.88
   0.90   0.09
   0.57   0.37
   0.04   0.98
   0.00   0.97
   0.09   0.99
   0.96   0.05
   1.04   0.00
   0.98   0.00
   1.00   0.00
   1.03   0.00
   0.96   0.07
   0.76   0.22
   0.01   1.09
   0.00   0.99
   0.10   0.88
   0.12   0.87
   0.95   0.13
   1.05   0.06
   0.22   0.70
   0.18   0.88
   0.65   0.28
   0.85   0.18
   0.06   0.95
   0.04   0.97
   0.38   0.64
   0.90   0.10
   0.97   0.00
   0.95   0.00
   1.04   0.00
   0.99   0.00
   0.93   0.06
   0.18   0.73
   0.00   1.05
   0.01   0.96
   0.03   0.92
   0.11   0.88
   0.85   0.12
   0.99   0.01
   0.61   0.34
   0.07   1.00
   0.18   0.83
   0.24   0.80
   0.02   0.97
   0.49   0.49
   1.00   0.05
   0.95   0.01
   1.00   0.00
   1.09   0.00
   0.77   0.12
   0.80   0.17
   0.73   0.21
   0.15   0.78
   0.08   0.84
   0.51   0.47
   1.02   0.06
   0.94   0.06
   0.97   0.02
   0.92   0.05
   0.86   0.22
   0.19   0.82
   0.10   0.85
   0.07   0.93
   0.07   0.91
   0.52   0.43
   0.88   0.04
   0.99   0.00
   1.04   0.00
   0.98   0.00
   0.93   0.09
   0.94   0.04
   1.01   0.01
   0.99   0.10
   0.92   0.10
   0.94   0.02
   0.94   0.02
   0.89   0.06
   0.81   0.19
   0.15   0.81
   0.09   0.89
   0.02   1.08
   0.00   1.06
   0.08   0.95
   0.33   0.63
   0.84   0.06
   1.02   0.00
   1.00   0.00
   1.03   0.00
   0.96   0.00
   1.02   0.01
   0.90   0.05
   1.00   0.01
   0.85   0.21
   0.79   0.16
   0.84   0.13
   0.46   0.41
   0.17   0.79
   0.07   0.84
   0.00   1.02
   0.00   1.08
   0.00   1.05
   0.00   0.98
   0.05   0.90
   0.49   0.45
   0.99   0.00
   0.97   0.00
   1.05   0.00
   0.98   0.00
   1.08   0.00
   1.04   0.01
   0.75   0.20
   0.77   0.23
   0.26   0.80
   0.08   0.94
   0.14   0.81
   0.05   1.04
   0.00   0.99
   0.00   1.06
   0.00   1.04
   0.00   0.98
   0.00   1.03
   0.00   1.03
   0.01   1.03
   0.52   0.40
   1.08   0.01
   1.10   0.00
   1.07   0.00
   1.10   0.00
   0.91   0.00
   1.01   0.01
   0.53   0.42
   0.12   0.92
   0.02   1.03
   0.07   0.91
   0.14   0.74
   0.05   0.93
   0.00   0.98
   0.00   1.09
   0.00   1.00
   0.02   0.94
   0.11   0.88
   0.06   0.91
   0.00   1.08
   0.30   0.66
   1.04   0.03
   1.00   0.00
   0.95   0.00
   1.10   0.00
   1.03   0.00
   1.08   0.01
   0.78   0.21
   0.19   0.76
   0.28   0.72
   0.67   0.27
   0.78   0.20
   0.70   0.19
   0.09   0.79
   0.00   1.10
   0.00   0.97
   0.12   0.90
   0.87   0.14
   0.86   0.17
   0.05   0.94
   0.17   0.88
   0.93   0.02
   1.03   0.00
   0.88   0.05
   0.90   0.08
   1.00   0.01
   0.99   0.00
   1.06   0.00
   1.02   0.01
   1.00   0.03
   1.05   0.01
   1.00   0.02
   0.81   0.14
   0.08   0.86
   0.00   1.02
   0.00   0.94
   0.09   0.91
   0.80   0.19
   0.71   0.30
   0.09   0.99
   0.08   0.85
   1.04   0.03
   1.01   0.01
   0.79   0.18
   0.89   0.10
   1.09   0.00
   1.00   0.02
   1.09   0.00
   1.05   0.00
   1.01   0.00
   1.02   0.00
   0.98   0.01
   0.86   0.11
   0.12   0.89
   0.00   1.02
   0.00   1.10
   0.00   1.08
   0.04   0.95
   0.11   0.91
   0.08   0.87
   0.21   0.79
   0.93   0.06
   0.99   0.01
   0.93   0.06
   0.91   0.06
   0.99   0.08
   0.19   0.73
   0.96   0.05
   1.08   0.00
   0.95   0.00
   0.93   0.01
   0.97   0.00
   0.97   0.05
   0.02   0.96
   0.00   1.06
   0.00   0.93
   0.01   1.04
   0.03   0.94
   0.18   0.83
   0.27   0.76
   0.57   0.41
   0.96   0.06
   1.07   0.00
   0.98   0.00
   0.83   0.10
   0.20   0.83
   0.09   0.94
   1.01   0.07
   1.01   0.00
   0.98   0.00
   0.90   0.03
   1.01   0.02
   1.07   0.03
   0.10   0.82
   0.03   0.98
   0.02   1.01
   0.16   0.69
   0.96   0.11
   0.95   0.09
   0.90   0.07
   0.97   0.04
   0.90   0.14
   0.97   0.04
   1.04   0.01
   0.78   0.19
   0.09   0.99
   0.10   0.86
   0.79   0.33
   0.74   0.30
   0.72   0.19
   0.78   0.14
   0.94   0.05
   0.85   0.13
   0.19   0.77
   0.11   0.85
   0.10   0.92
   0.12   0.85
   1.03   0.03
   1.01   0.00
   0.95   0.00
   0.99   0.02
   0.20   0.85
   0.30   0.73
   1.03   0.02
   0.96   0.03
   0.29   0.57
   0.19   0.80
   0.11   0.85
   0.03   0.92
   0.02   0.92
   0.06   0.98
   0.11   0.91
   0.07   1.02
   0.03   1.04
   0.03   0.90
   0.06   0.92
   0.51   0.44
   1.02   0.01
   0.99   0.00
   0.91   0.00
   1.00   0.03
   0.12   0.88
   0.12   0.85
   0.98   0.02
   1.04   0.01
   0.61   0.27
   0.77   0.24
   0.56   0.43
   0.05   0.97
   0.01   1.02
   0.05   0.92
   0.00   1.09
   0.01   1.07
   0.22   0.88
   0.19   0.78
   0.13   0.81
   0.54   0.40
   0.91   0.02
   1.03   0.00
   0.98   0.00
   1.06   0.00
   0.90   0.06
   1.01   0.03
   1.04   0.00
   0.89   0.01
   1.00   0.03
   0.99   0.02
   0.78   0.20
   0.12   0.83
   0.38   0.60
   0.76   0.21
   0.24   0.83
   0.11   0.88
   0.83   0.12
   0.93   0.13
   0.09   0.96
   0.12   0.87
   0.98   0.06
   1.10   0.00
   1.07   0.00
   0.92   0.00
   0.94   0.05
   1.01   0.03
   1.02   0.00
   1.03   0.00
   0.98   0.00
   0.90   0.09
   0.23   0.72
   0.04   0.97
   0.69   0.26
   0.97   0.04
   0.38   0.65
   0.10   0.78
   0.84   0.22
   0.85   0.13
   0.05   0.97
   0.07   0.91
   0.91   0.06
   1.07   0.00
   1.06   0.00
   0.92   0.05
   0.37   0.60
   0.32   0.63
   0.91   0.03
   0.99   0.01
   1.06   0.01
   0.89   0.15
   0.32   0.67
   0.00   1.05
   0.16   0.91
   0.91   0.08
   0.24   0.73
   0.00   1.01
   0.05   0.81
   0.03   0.89
   0.01   1.04
   0.03   0.94
   0.78   0.15
   1.02   0.00
   1.07   0.01
   0.51   0.38
   0.08   0.83
   0.20   0.82
   0.96   0.08
   0.98   0.04
   1.01   0.06
   1.10   0.01
   0.85   0.13
   0.27   0.71
   0.22   0.75
   0.48   0.52
   0.07   1.01
   0.02   0.91
   0.05   0.90
   0.00   1.00
   0.00   1.01
   0.00   0.98
   0.32   0.67
   0.96   0.04
   0.91   0.13
   0.08   0.97
   0.02   1.04
   0.34   0.60
   0.91   0.09
   0.98   0.01
   0.97   0.04
   1.05   0.00
   1.08   0.00
   0.97   0.03
   0.91   0.17
   0.04   0.91
   0.08   0.93
   0.06   0.92
   0.04   0.91
   0.01   0.92
   0.05   1.02
   0.12   0.92
   0.25   0.67
   0.98   0.09
   0.77   0.16
   0.08   0.97
   0.00   0.96
   0.09   0.95
   0.87   0.14
   0.91   0.03
   0.93   0.02
   1.08   0.00
   0.95   0.07
   0.99   0.07
   0.59   0.38
   0.07   0.89
   0.04   1.01
   0.06   0.93
   0.06   0.91
   0.54   0.30
   0.83   0.08
   0.94   0.10
   1.00   0.06
   1.06   0.01
   0.90   0.09
   0.11   0.87
   0.00   1.05
   0.18   0.85
   0.76   0.14
   0.97   0.00
   1.00   0.00
   0.99   0.03
   0.84   0.13
   0.67   0.26
   0.09   0.85
   0.02   1.07
   0.04   1.02
   0.25   0.70
   0.40   0.55
   0.93   0.04
   1.02   0.00
   0.91   0.06
   0.80   0.19
   0.80   0.21
   0.63   0.37
   0.07   0.98
   0.09   0.96
   0.59   0.41
   0.96   0.03
   0.98   0.00
   1.02   0.00
   0.18   0.81
   0.08   0.93
   0.18   0.78
   0.08   0.89
   0.25   0.78
   0.90   0.10
   0.93   0.00
   1.02   0.01
   0.92   0.10
   0.79   0.14
   0.77   0.18
   0.11   0.89
   0.38   0.50
   0.93   0.13
   0.81   0.16
   0.52   0.43
   0.66   0.29
   1.06   0.00
   1.02   0.00
   0.92   0.04
   0.12   0.90
   0.09   0.92
   0.74   0.30
   0.88   0.13
   0.83   0.14
   1.01   0.02
   1.04   0.01
   0.99   0.03
   0.84   0.18
   0.05   0.94
   0.01   1.08
   0.00   0.95
   0.13   0.94
   0.76   0.30
   0.89   0.09
   1.05   0.00
   1.00   0.00
   1.01   0.00
   1.04   0.00
   0.81   0.06
   0.57   0.40
   0.23   0.77
   0.80   0.18
   0.98   0.02
   0.96   0.06
   0.94   0.03
   0.95   0.05
   0.20   0.66
   0.05   0.86
   0.00   1.08
   0.00   1.04
   0.00   0.92
   0.01   0.95
   0.62   0.35
   0.88   0.08
   1.02   0.00
   0.90   0.00
   0.97   0.00
   0.96   0.00
   1.02   0.01
   0.92   0.06
   0.13   0.88
   0.19   0.73
   0.46   0.48
   0.16   0.73
   0.78   0.11
   0.76   0.18
   0.08   0.93
   0.00   1.09
   0.00   1.07
   0.00   1.02
   0.00   1.02
   0.00   0.97
   0.04   0.92
   0.44   0.54
   0.90   0.10
   0.98   0.00
   1.02   0.00
   0.95   0.00
   1.05   0.00
   0.89   0.07
   0.09   0.83
   0.00   1.01
   0.03   0.89
   0.17   0.75
   0.88   0.15
   0.85   0.12
   0.08   0.89
   0.00   1.10
   0.00   1.00
   0.00   1.16
   0.00   0.99
   0.00   1.02
   0.00   1.05
   0.06   0.89
   0.72   0.23
   1.10   0.00
   1.03   0.00
   0.97   0.00
   1.09   0.00
   0.83   0.09
   0.24   0.75
   0.13   0.90
   0.38   0.55
   0.94   0.09
   1.01   0.03
   0.89   0.03
   0.07   0.96
   0.00   1.07
   0.00   1.04
   0.00   1.07
   0.02   0.99
   0.01   1.01
   0.00   1.10
   0.14   0.75
   0.95   0.06
   1.03   0.00
   1.02   0.00
   1.00   0.00
   0.93   0.00
   1.07   0.00
   0.94   0.02
   0.93   0.03
   0.96   0.04
   1.07   0.00
   1.02   0.00
   0.96   0.08
   0.16   0.86
   0.00   1.02
   0.00   1.00
   0.00   1.02
   0.07   0.93
   0.03   1.02
   0.00   0.91
   0.14   0.80
   0.83   0.08
   0.95   0.00
   1.02   0.06
   1.00   0.03
   1.05   0.00
   1.00   0.00
   1.10   0.00
   0.92   0.00
   1.08   0.00
   1.08   0.00
   1.06   0.00
   0.94   0.05
   0.22   0.83
   0.07   0.88
   0.00   1.04
   0.00   1.04
   0.00   1.13
   0.00   1.06
   0.00   1.08
   0.04   0.92
   0.93   0.07
   1.05   0.00
   0.94   0.10
   0.95   0.03
   0.99   0.01
   0.55   0.44
   0.94   0.05
   1.01   0.00
   0.93   0.03
   0.95   0.08
   0.97   0.01
   1.00   0.03
   0.26   0.74
   0.11   0.93
   0.03   0.99
   0.03   0.94
   0.05   0.96
   0.03   1.05
   0.03   1.05
   0.06   0.94
   0.94   0.12
   0.95   0.00
   1.01   0.02
   0.98   0.02
   0.63   0.30
   0.17   0.81
   0.87   0.10
   0.77   0.18
   0.51   0.45
   0.32   0.70
   0.59   0.43
   0.98   0.00
   0.88   0.07
   0.40   0.51
   0.27   0.70
   0.71   0.26
   0.96   0.08
   0.59   0.37
   0.29   0.68
   0.12   0.88
   0.69   0.26
   1.08   0.02
   0.91   0.00
   1.00   0.02
   0.17   0.80
   0.94   0.10
   0.93   0.06
   0.50   0.49
   0.06   0.97
   0.05   1.03
   0.42   0.52
   0.82   0.08
   1.00   0.07
   0.90   0.15
   0.93   0.07
   0.95   0.02
   1.00   0.00
   0.99   0.00
   0.95   0.07
   0.71   0.22
   0.09   0.85
   0.30   0.67
   0.91   0.02
   1.05   0.00
   0.68   0.18
   0.99   0.03
   0.80   0.22
   0.07   0.99
   0.00   1.06
   0.00   1.00
   0.05   0.97
   0.05   0.95
   0.15   0.85
   0.72   0.27
   0.97   0.05
   1.03   0.00
   1.00   0.00
   1.03   0.00
   0.98   0.00
   0.99   0.04
   0.24   0.79
   0.29   0.75
   1.02   0.02
   1.01   0.00
   0.97   0.01
   1.02   0.00
   0.94   0.12
   0.04   0.90
   0.00   0.98
   0.03   0.99
   0.02   0.96
   0.05   0.95
   0.22   0.82
   0.59   0.33
   0.78   0.12
   1.00   0.04
   1.11   0.01
   1.03   0.00
   1.06   0.00
   0.97   0.00
   0.97   0.03
   0.99   0.01
   1.06   0.00
   0.98   0.00
   1.00   0.00
   0.94   0.09
   0.78   0.19
   0.11   0.83
   0.05   0.95
   0.70   0.21
   0.94   0.08
   0.75   0.13
   0.90   0.09
   0.82   0.20
   0.07   0.91
   0.14   0.86
   0.74   0.24
   1.02   0.01
   1.04   0.00
   0.96   0.00
   1.07   0.00
   0.98   0.00
   1.04   0.00
   0.94   0.01
   1.00   0.09
   0.16   0.78
   0.09   1.00
   0.01   1.05
   0.34   0.66
   1.03   0.04
   0.89   0.06
   0.73   0.18
   0.82   0.13
   0.79   0.17
   0.04   0.93
   0.02   1.00
   0.45   0.51
   0.99   0.03
   1.01   0.00
   0.99   0.00
   1.00   0.02
   1.02   0.03
   0.97   0.07
   0.35   0.62
   0.20   0.79
   0.13   0.95
   0.07   0.90
   0.00   0.99
   0.11   0.87
   0.90   0.15
   0.68   0.25
   0.06   0.87
   0.02   0.92
   0.01   0.89
   0.00   1.03
   0.01   0.98
   0.23   0.74
   0.92   0.02
   1.03   0.00
   0.87   0.05
   0.83   0.20
   0.85   0.12
   0.91   0.13
   0.26   0.77
   0.07   0.98
   0.61   0.35
   0.68   0.29
   0.30   0.67
   0.06   1.00
   0.59   0.33
   0.61   0.32
   0.14   0.83
   0.00   0.94
   0.00   1.01
   0.00   0.98
   0.00   1.00
   0.20   0.77
   0.97   0.04
   0.94   0.03
   0.23   0.71
   0.31   0.71
   0.85   0.12
   0.98   0.09
   0.33   0.60
   0.20   0.79
   0.86   0.15
   1.06   0.00
   0.88   0.14
   0.08   0.90
   0.11   0.91
   0.86   0.17
   0.73   0.24
   0.03   0.98
   0.01   1.05
   0.09   0.94
   0.10   0.84
   0.27   0.69
   0.97   0.05
   0.79   0.21
   0.12   0.87
   0.02   1.03
   0.03   0.90
   0.24   0.76
   0.13   0.95
   0.11   0.94
   0.74   0.21
   0.56   0.39
   0.25   0.67
   0.02   0.93
   0.22   0.85
   0.87   0.07
   0.87   0.14
   0.19   0.78
   0.56   0.39
   0.92   0.11
   0.91   0.11
   1.00   0.02
   1.03   0.00
   0.93   0.03
   0.37   0.53
   0.02   1.00
   0.05   1.00
   0.36   0.56
   0.77   0.27
   0.76   0.19
   0.36   0.64
   0.03   0.95
   0.02   0.89
   0.01   1.08
   0.17   0.79
   0.88   0.11
   0.91   0.06
   0.90   0.11
   1.09   0.03
   1.03   0.03
   1.01   0.01
   0.96   0.07
   0.96   0.04
   0.99   0.03
   0.50   0.49
   0.06   1.01
   0.14   0.84
   0.90   0.12
   0.96   0.01
   0.84   0.09
   0.09   0.86
   0.00   1.03
   0.00   1.01
   0.00   1.05
   0.03   0.93
   0.61   0.24
   0.89   0.06
   0.73   0.19
   0.35   0.63
   0.25   0.76
   0.29   0.73
   0.11   0.96
   0.35   0.64
   0.91   0.05
   0.84   0.13
   0.13   0.87
   0.24   0.75
   0.83   0.13
   0.97   0.05
   0.82   0.21
   0.28   0.67
   0.01   1.04
   0.05   0.97
   0.11   0.80
   0.16   0.83
   0.61   0.34
   0.46   0.52
   0.20   0.84
   0.08   0.90
   0.01   1.05
   0.00   1.05
   0.00   0.99
   0.22   0.69
   0.86   0.05
   0.95   0.00
   1.00   0.01
   0.98   0.01
   0.89   0.03
   0.98   0.03
   0.96   0.01
   0.33   0.64
   0.02   0.95
   0.25   0.79
   0.84   0.10
   1.06   0.01
   0.90   0.06
   0.71   0.35
   0.09   0.96
   0.00   1.05
   0.00   1.00
   0.00   1.05
   0.00   1.03
   0.04   1.04
   0.72   0.30
   0.85   0.07
   1.03   0.03
   1.05   0.05
   0.83   0.15
   0.95   0.06
   0.84   0.05
   0.68   0.25
   0.02   1.00
   0.08   0.95
   0.84   0.16
   1.02   0.06
   1.04   0.02
   0.91   0.10
   0.03   0.88
   0.00   1.08
   0.00   1.02
   0.00   1.00
   0.00   1.09
   0.00   1.03
   0.11   0.82
   0.24   0.68
   0.23   0.68
   0.58   0.41
   0.93   0.11
   0.96   0.04
   0.98   0.03
   0.83   0.12
   0.05   0.93
   0.00   1.00
   0.10   0.98
   0.65   0.27
   1.00   0.02
   0.90   0.11
   0.07   0.92
   0.00   0.92
   0.00   0.95
   0.00   0.99
   0.00   0.99
   0.01   0.91
   0.00   1.05
   0.01   0.96
   0.23   0.79
   0.79   0.18
   0.86   0.08
   1.00   0.04
   1.03   0.00
   0.91   0.12
   0.24   0.76
   0.07   0.84
   0.18   0.74
   0.94   0.06
   1.05   0.00
   0.99   0.02
   0.52   0.42
   0.02   0.98
   0.00   0.98
   0.00   1.01
   0.02   1.02
   0.06   0.98
   0.00   0.99
   0.08   0.87
   0.84   0.14
   0.98   0.00
   0.66   0.26
   0.46   0.49
   0.88   0.11
   0.84   0.09
   0.83   0.13
   0.96   0.09
   0.99   0.04
   1.01   0.00
   0.89   0.00
   1.03   0.00
   0.87   0.18
   0.15   0.83
   0.00   1.00
   0.00   0.99
   0.06   0.95
   0.10   0.93
   0.01   1.02
   0.08   0.85
   0.92   0.09
   0.88   0.08
   0.34   0.65
   0.23   0.77
   0.75   0.21
   0.78   0.19
   0.73   0.20
   0.99   0.03
   1.07   0.00
   1.10   0.00
   1.07   0.00
   1.07   0.00
   0.90   0.09
   0.75   0.25
   0.10   0.88
   0.08   0.89
   0.10   0.90
   0.08   0.89
   0.01   0.96
   0.04   0.96
   0.69   0.23
   0.82   0.10
   0.09   0.88
   0.17   0.81
   0.85   0.15
   0.24   0.74
   0.21   0.87
   0.81   0.24
   0.95   0.07
   0.94   0.05
   1.05   0.00
   0.97   0.00
   0.91   0.04
   0.92   0.04
   0.80   0.22
   0.59   0.34
   0.47   0.48
   0.17   0.84
   0.03   0.93
   0.01   1.11
   0.61   0.37
   0.64   0.25
   0.32   0.69
   0.84   0.15
   0.88   0.07
   0.11   0.92
   0.12   0.89
   0.16   0.81
   0.29   0.70
   0.30   0.72
   0.35   0.60
   1.07   0.02
   1.03   0.00
   1.10   0.01
   0.92   0.04
   1.04   0.06
   0.91   0.04
   0.64   0.28
   0.21   0.82
   0.02   0.97
   0.34   0.61
   0.89   0.09
   0.91   0.02
   1.06   0.01
   0.68   0.32
   0.94   0.06
   0.78   0.18
   0.19   0.77
   0.04   0.91
   0.05   1.03
   0.12   1.01
   0.84   0.10
   1.01   0.03
   1.01   0.00
   1.02   0.00
   1.01   0.02
   0.98   0.00
   0.99   0.04
   0.61   0.40
   0.19   0.85
   0.71   0.33
   0.92   0.08
   0.93   0.01
   1.11   0.00
   0.95   0.03
   0.91   0.00
   0.97   0.05
   0.10   0.73
   0.09   0.89
   0.05   0.93
   0.01   1.03
   0.06   0.92
   0.41   0.51
   0.99   0.01
   1.04   0.01
   0.96   0.10
   0.98   0.04
   0.87   0.15
   0.72   0.29
   0.69   0.19
   0.87   0.11
   0.87   0.04
   1.05   0.00
   0.99   0.00
   1.06   0.00
   1.01   0.00
   0.93   0.12
   0.12   0.82
   0.13   0.89
   0.17   0.80
   0.15   0.87
   0.08   0.86
   0.61   0.38
   0.98   0.01
   0.96   0.09
   0.82   0.12
   0.89   0.12
   0.84   0.10
   0.93   0.03
   0.85   0.05
   1.02   0.03
   0.97   0.03
   0.98   0.00
   0.98   0.00
   1.09   0.00
   0.94   0.07
   0.85   0.21
   0.07   0.91
   0.10   0.96
   0.83   0.12
   1.04   0.06
   1.00   0.04
   0.99   0.01
   0.75   0.27
   0.05   0.90
   0.07   0.90
   0.22   0.83
   0.65   0.29
   0.88   0.11
   0.75   0.18
   0.84   0.12
   1.00   0.01
   1.12   0.02
   0.88   0.13
   0.95   0.11
   0.12   0.85
   0.07   0.98
   0.00   1.01
   0.07   0.86
   0.95   0.14
   0.86   0.05
   1.06   0.03
   0.93   0.13
   0.47   0.51
   0.02   0.99
   0.00   1.00
   0.04   0.86
   0.67   0.24
   0.83   0.13
   0.95   0.04
   1.04   0.02
   0.99   0.00
   0.80   0.24
   0.12   0.91
   0.18   0.82
   0.04   0.92
   0.18   0.74
   0.05   0.97
   0.01   0.98
   0.20   0.79
   0.17   0.79
   0.07   0.92
   0.14   0.84
   0.08   1.01
   0.00   1.04
   0.00   0.99
   0.03   1.05
   0.89   0.12
   0.98   0.01
   1.09   0.00
   0.97   0.00
   1.02   0.01
   0.66   0.28
   0.05   0.96
   0.00   0.97
   0.67   0.27
   0.89   0.10
   0.70   0.38
   0.05   0.96
   0.04   0.99
   0.30   0.66
   0.08   0.90
   0.00   0.99
   0.01   1.04
   0.00   0.97
   0.00   1.06
   0.09   0.87
   1.09   0.02
   1.07   0.00
   1.04   0.01
   0.93   0.04
   0.79   0.17
   0.62   0.35
   0.08   0.96
   0.04   0.99
   0.78   0.19
   0.92   0.05
   0.83   0.19
   0.07   1.03
   0.14   0.85
   0.91   0.07
   0.85   0.19
   0.03   0.96
   0.01   1.06
   0.05   0.87
   0.07   0.96
   0.18   0.79
   0.97   0.05
   1.07   0.01
   0.80   0.09
   0.25   0.62
   0.05   0.97
   0.01   1.08
   0.00   1.07
   0.04   0.94
   0.16   0.74
   0.24   0.76
   0.08   0.88
   0.01   0.97
   0.22   0.72
   0.86   0.06
   0.87   0.11
   0.12   0.80
   0.29   0.64
   0.89   0.09
   0.96   0.06
   1.07   0.05
   1.09   0.00
   0.98   0.00
   0.82   0.13
   0.06   0.96
   0.01   1.05
   0.11   0.73
   0.30   0.71
   0.06   0.90
   0.04   0.95
   0.00   1.07
   0.00   1.02
   0.00   1.03
   0.18   0.81
   0.98   0.12
   1.04   0.01
   0.68   0.22
   0.83   0.22
   0.92   0.11
   0.93   0.03
   0.94   0.08
   0.89   0.05
   1.08   0.01
   0.81   0.16
   0.06   0.97
   0.14   0.85
   0.78   0.17
   0.89   0.21
   0.32   0.68
   0.83   0.19
   0.06   0.92
   0.00   1.06
   0.00   1.01
   0.04   0.92
   0.84   0.12
   0.78   0.18
   0.13   0.94
   0.01   1.07
   0.12   0.86
   0.17   0.79
   0.17   0.89
   0.23   0.69
   0.97   0.07
   0.94   0.09
   0.34   0.58
   0.19   0.78
   0.06   0.93
   0.13   0.84
   0.76   0.22
   0.86   0.17
   0.11   0.87
   0.01   1.01
   0.03   0.93
   0.11   0.90
   0.79   0.18
   0.44   0.58
   0.05   0.94
   0.00   0.97
   0.03   0.98
   0.07   0.84
   0.06   0.93
   0.29   0.73
   0.94   0.11
   0.98   0.00
   1.03   0.01
   0.87   0.12
   0.24   0.75
   0.25   0.72
   0.89   0.08
   0.79   0.16
   0.08   0.79
   0.14   0.95
   0.86   0.09
   0.91   0.03
   0.95   0.02
   0.39   0.54
   0.04   0.99
   0.01   1.06
   0.01   1.01
   0.04   0.94
   0.04   0.97
   0.04   1.00
   0.32   0.71
   0.93   0.08
   0.86   0.15
   0.61   0.30
   0.12   0.93
   0.12   0.90
   0.98   0.09
   0.84   0.14
   0.08   0.85
   0.19   0.84
   0.86   0.13
   1.04   0.00
   1.10   0.00
   0.50   0.42
   0.01   0.94
   0.00   1.01
   0.00   1.00
   0.05   0.92
   0.04   1.01
   0.03   0.90
   0.01   0.93
   0.13   0.93
   0.08   1.01
   0.05   0.95
   0.03   0.94
   0.10   0.94
   0.90   0.12
   0.71   0.22
   0.05   0.98
   0.09   0.92
   0.21   0.78
   0.84   0.04
   1.01   0.00
   0.63   0.27
   0.11   0.91
   0.02   1.06
   0.04   1.04
   0.06   0.87
   0.23   0.65
   0.43   0.51
   0.03   0.93
   0.00   1.08
   0.08   0.91
   0.17   0.90
   0.10   0.94
   0.16   0.72
   0.86   0.14
   0.36   0.62
   0.04   0.96
   0.13   0.88
   0.19   0.76
   0.97   0.02
   1.02   0.00
   1.04   0.02
   0.70   0.27
   0.03   0.98
   0.03   0.99
   0.05   0.84
   0.50   0.42
   0.57   0.33
   0.03   0.90
   0.06   0.89
   0.73   0.24
   0.94   0.07
   0.19   0.83
   0.06   1.02
   0.27   0.73
   0.08   0.92
   0.17   0.82
   0.93   0.20
   0.94   0.07
   0.97   0.01
   0.87   0.10
   0.93   0.06
   0.95   0.09
   0.25   0.74
   0.01   0.97
   0.03   0.96
   0.84   0.12
   0.78   0.15
   0.11   0.81
   0.19   0.88
   0.99   0.04
   0.90   0.10
   0.21   0.68
   0.01   0.96
   0.10   0.87
   0.05   0.98
   0.10   0.86
   0.83   0.14
   1.07   0.01
   0.98   0.01
   0.89   0.05
   1.07   0.01
   1.08   0.01
   0.84   0.13
   0.25   0.68
   0.22   0.77
   0.88   0.10
   0.83   0.11
   0.24   0.73
   0.13   0.89
   0.69   0.27
   0.72   0.27
   0.12   0.95
   0.06   0.95
   0.10   0.79
   0.09   0.85
   0.04   1.03
   0.36   0.68
   0.88   0.09
   1.04   0.00
   1.00   0.00
   1.02   0.00
   0.99   0.00
